,id,install_date,installed,lat,locality,locked,lon,num_bikes,num_docks,num_empty,removal_date,temporary
241,1051,2010-07-21 09:27:00,True,51.534042,"Shoreditch Park, Hoxton",False,-0.086379,11,30,19,,False
242,3471,2010-07-21 09:29:00,True,51.530515,"Chadwell Street, Angel",False,-0.106408,15,18,3,,False
243,1147,2010-07-21 09:56:00,True,51.525575,"Clifton Road, Maida Vale",False,-0.179592,13,22,9,,False
244,3484,2010-07-21 11:27:00,True,51.51362,"Houghton Street, Strand",False,-0.116764,1,15,14,,False
245,1194,2010-07-21 11:29:00,True,51.522481,"Westminster University, Marylebone",False,-0.154907,6,16,10,,False
246,1193,2010-07-21 11:33:00,True,51.501432,"Kensington Gore, Knightsbridge",False,-0.178656,4,23,18,,False
247,3489,2010-07-21 12:17:00,True,51.513684,"Broadwick Street, Soho",False,-0.13558,9,18,7,,False
248,3491,2010-07-21 12:20:00,True,51.513489,"Princes Square, Bayswater",False,-0.191351,8,15,7,,False
249,1095,2010-07-21 12:27:00,True,51.498744,"LSBU (Borough Road), Elephant & Castle",False,-0.103132,34,35,1,,False
250,1184,2010-07-21 12:36:00,True,51.514225,"St. Mary Axe, Aldgate",False,-0.08066,3,21,18,,False
251,1146,2010-07-21 12:42:00,True,51.526443,"Tysoe Street, Clerkenwell",False,-0.109256,8,20,12,,False
252,3490,2010-07-21 13:12:00,True,51.515953,"Southwick Street, Paddington",False,-0.169249,1,17,16,,False
253,1204,2010-07-21 13:16:00,True,51.501026,"Queen's Gate (North), Kensington",False,-0.180246,0,41,41,,False
254,1155,2010-07-21 13:19:00,True,51.49206,"Regency Street, Westminster",False,-0.132224,14,22,8,,False
255,1087,2010-07-21 13:22:00,True,51.493204,"Belgrave Road, Victoria",False,-0.144132,27,29,2,,False
256,1209,2010-07-21 13:25:00,True,51.500823,"Empire Square, The Borough",False,-0.08974,39,46,7,,False
257,1190,2010-07-21 14:53:00,True,51.486343,"Kennington Lane Rail Bridge, Vauxhall",False,-0.122492,30,31,1,,False
258,1136,2010-07-21 15:02:00,True,51.535836,"London Zoo,  The Regent's Park",False,-0.156285,24,32,6,,False
259,1133,2010-07-21 15:07:00,True,51.501444,"Baylis Road, Waterloo",False,-0.110699,14,22,8,,False
260,1186,2010-07-21 15:10:00,True,51.506133,"Belvedere Road 1, South Bank",False,-0.114686,20,38,18,,False
261,1134,2010-07-21 15:13:00,True,51.496712,"Warwick Road, Olympia",False,-0.205284,10,36,26,,False
262,1191,2010-07-21 15:18:00,True,51.520044,"Barbican Centre, Barbican",False,-0.092176,6,19,13,,False
263,1098,2010-07-21 15:40:00,True,51.509301,"Lower Thames Street, Monument",False,-0.084985,2,24,22,,False
264,1143,2010-07-21 15:42:00,True,51.503157,"Kensington Church Street, Kensington",False,-0.191496,3,17,14,,False
265,1142,2010-07-21 15:45:00,True,51.503493,"Tooley Street, Bermondsey",False,-0.07962,17,17,0,,False
266,1108,2010-07-21 15:49:00,True,51.518622,"North Wharf Road, Paddington",False,-0.176645,22,25,2,,False
267,3462,2010-07-21 16:34:00,True,51.490083,"Royal Avenue 2, Chelsea",False,-0.162418,9,10,1,,False
268,3480,2010-07-21 16:37:00,True,51.495805,"Smith Square, Westminster",False,-0.127575,3,18,14,,False
269,1077,2010-07-21 16:43:00,True,51.519064,"Royal London Hospital, Whitechapel",False,-0.059642,3,42,38,,False
270,1141,2010-07-21 16:47:00,True,51.514409,"Kingsway, Covent Garden",False,-0.118478,4,16,12,,False
271,1117,2010-07-21 16:53:00,True,51.49914,"Lambeth North Station, Waterloo",False,-0.112031,16,20,3,,False
272,1187,2010-07-21 16:58:00,True,51.527294,"St. John's Wood Road, St. John's Wood",False,-0.174653,4,35,31,,False
273,1156,2010-07-21 17:01:00,True,51.523673,"Bedford Way, Bloomsbury",False,-0.128377,2,23,20,,False
274,1138,2010-07-22 11:17:00,True,51.492369,"Elizabeth Bridge, Victoria",False,-0.147478,34,34,0,,False
275,3493,2010-07-22 11:21:00,True,51.50923,"South Audley Street, Mayfair",False,-0.151296,0,15,15,,False
276,3496,2010-07-22 11:39:00,True,51.51678,"Winsland Street, Paddington",False,-0.175488,9,15,6,,False
277,1135,2010-07-22 13:07:00,True,51.484839,"Claverton Street, Pimlico",False,-0.138089,27,32,5,,False
278,1206,2010-07-22 13:10:00,True,51.498884,"Montpelier Street, Knightsbridge",False,-0.165471,5,16,11,,False
279,1214,2010-07-22 13:13:00,True,51.498157,"Kensington Olympia Station, Olympia",False,-0.209494,11,25,14,,False
280,1195,2010-07-22 13:15:00,True,51.488226,"St. George's Square, Pimlico",False,-0.135635,9,16,7,,False
281,1216,2010-07-22 13:18:00,True,51.500296,"Swan Street, The Borough",False,-0.092762,11,27,16,,False
282,200069,2013-08-23 12:56:00,True,51.493631,"Knaresborough Place, Earl's Court",False,-0.190603,7,18,11,,False
283,3498,2010-07-22 13:26:00,True,51.496127,"Geraldine Street, Elephant & Castle",False,-0.106,11,17,6,,False
284,1213,2010-07-22 14:34:00,True,51.502279,"Curlew Street, Shad Thames",False,-0.074189,8,21,13,,False
285,1196,2010-07-22 15:16:00,True,51.493985,"Vincent Square, Westminster",False,-0.136928,11,19,8,,False
286,1152,2010-07-22 15:30:00,True,51.514759,"Marylebone Lane, Marylebone",False,-0.148105,1,24,23,,False
287,3492,2010-07-22 16:26:00,True,51.466907,"Putney Pier, Wandsworth",False,-0.216573,22,28,5,,False
288,1132,2010-07-22 16:32:00,True,51.502953,"Albert Gate, Hyde Park",False,-0.158456,2,28,26,,False
289,1168,2010-07-22 17:25:00,True,51.486779,"Kennington Lane Tesco, Vauxhall",False,-0.115853,12,15,3,,False
290,3497,2010-07-22 17:31:00,True,51.518162,"Rathbone Street, Fitzrovia ",False,-0.135025,9,16,6,,False
291,1157,2010-07-22 17:35:00,True,51.509908,"Black Lion Gate, Kensington Gardens",False,-0.187842,15,24,9,,False
292,1189,2010-07-22 17:39:00,True,51.499075,"Long Lane , Bermondsey",False,-0.085666,8,20,12,,False
293,1192,2010-07-23 09:51:00,True,51.509631,"Embankment (Savoy), Strand",False,-0.119047,13,41,28,,False
294,1205,2010-07-23 11:06:00,True,51.490867,"Black Prince Road, Vauxhall",False,-0.116911,11,19,8,,False
295,1130,2010-07-23 11:19:00,True,51.530889,"Grove End Road, St. John's Wood",False,-0.17677,4,20,16,,False
296,3495,2010-07-23 11:22:00,True,51.517344,"Wells Street, Fitzrovia ",False,-0.138072,3,37,34,,False
297,3485,2010-07-23 12:28:00,True,51.500889,"Tyers Gate, Bermondsey",False,-0.083159,21,36,15,,False
298,1199,2010-07-23 12:31:00,True,51.525367,"The Tennis Courts, The Regent's Park",False,-0.153463,5,16,11,,False
299,1208,2010-07-23 12:38:00,True,51.496791,"Dickens Square, Borough",False,-0.093913,23,32,9,,False
300,1197,2010-07-23 12:42:00,True,51.510048,"Sackville Street, Mayfair",False,-0.138846,11,18,7,,False
301,3500,2010-07-23 14:06:00,True,51.527025,"Baldwin Street, St. Luke's",False,-0.088542,4,21,17,,False
302,1148,2010-07-23 14:14:00,True,51.493573,"Queen Mother Sports Centre, Victoria",False,-0.139956,25,26,1,,False
303,2637,2010-07-23 14:17:00,True,51.497855,"Bermondsey Street, Bermondsey",False,-0.081608,11,24,13,,False
304,3502,2010-07-23 14:32:00,True,51.526293,"Palissy Street, Shoreditch",False,-0.073955,5,26,21,,False
305,3501,2010-07-23 14:34:00,True,51.523196,"Clifton Street, Shoreditch",False,-0.083067,6,24,18,,False
306,1200,2010-07-23 15:22:00,True,51.49652,"Ontario Street, Elephant & Castle",False,-0.101384,9,15,6,,False
307,1158,2010-07-23 15:51:00,True,51.509087,"St. Martin's Street, West End",False,-0.129697,9,18,9,,False
308,1131,2010-07-23 15:54:00,True,51.532661,"Graham Street, Angel",False,-0.099981,19,25,6,,False
309,1128,2010-07-26 09:37:00,True,51.53095,"New North Road 1, Hoxton",False,-0.085603,8,22,14,,False
310,2641,2010-07-26 09:39:00,True,51.53114,"New North Road 2, Hoxton",False,-0.086016,12,22,10,,False
311,2636,2010-07-26 09:42:00,True,51.535892,"Prince Albert Road, The Regent's Park",False,-0.160854,14,24,10,,False
312,1203,2010-07-26 11:48:00,True,51.516417,"Eastbourne Mews, Paddington",False,-0.179135,1,34,32,,False
313,1211,2010-07-26 11:51:00,True,51.520858,"Bunhill Row, Moorgate",False,-0.089887,4,30,26,,False
314,1210,2010-07-26 12:06:00,True,51.493343,"Nevern Place, Earl's Court",False,-0.194757,3,20,17,,False
315,2633,2010-07-26 12:09:00,True,51.508605,"Palace Gardens Terrace, Notting Hill",False,-0.193764,8,37,29,,False
316,2635,2010-07-26 13:33:00,True,51.505044,"Concert Hall Approach 1, South Bank",False,-0.115851,8,10,2,,False
317,1207,2010-07-26 14:56:00,True,51.511968,"Tavistock Street, Covent Garden",False,-0.120718,3,33,30,,False
318,1212,2010-07-26 15:00:00,True,51.504942,"Concert Hall Approach 2, South Bank",False,-0.115533,16,18,2,,False
319,2589,2010-07-26 15:05:00,True,51.511084,"Pembridge Villas, Notting Hill",False,-0.197524,7,16,9,,False
320,1202,2010-07-26 16:39:00,True,51.511756,"Wellington Street , Strand",False,-0.119643,6,23,17,,False
321,1127,2010-07-26 17:10:00,True,51.533319,"Risinghill Street, Angel",False,-0.111781,5,25,20,,False
322,1201,2010-07-27 17:37:00,True,51.514441,"Bank of England Museum, Bank",False,-0.087587,4,16,12,,False
323,1160,2010-07-27 10:16:00,True,51.508103,"Craven Street, Strand",False,-0.126021,10,23,12,,False
324,1188,2010-07-27 10:51:00,True,51.536922,"London Zoo Car Park, The Regent's Park",False,-0.150181,22,36,13,,False
325,1222,2010-07-27 11:22:00,True,51.528246,"Goswell Road (City Uni), Finsbury",False,-0.101026,8,17,9,,False
326,1218,2010-07-27 12:22:00,True,51.488023,"Flood Street, Chelsea",False,-0.166878,1,33,31,,False
327,1219,2010-09-06 09:41:00,True,51.500139,"Lower Marsh, Waterloo",False,-0.113936,13,17,4,,False
328,10627,2010-09-15 09:49:00,True,51.51217,"Grosvenor Square, Mayfair",False,-0.150481,0,17,17,,False
329,1221,2010-09-15 10:32:00,True,51.51196,"St. George Street, Mayfair",False,-0.142783,7,18,11,,False
330,1231,2010-09-29 11:31:00,True,51.501715,"Queen's Gate, Kensington Gardens",False,-0.179854,17,21,4,,False
331,1226,2010-10-11 10:48:00,True,51.529423,"Macclesfield Rd, St Lukes",False,-0.097122,7,27,20,,False
332,1224,2010-10-11 12:26:00,True,51.486965,"Vauxhall Street, Vauxhall",False,-0.116625,17,19,2,,False
333,10623,2010-10-21 10:08:00,True,51.494591,"Greycoat Street , Westminster",False,-0.134234,10,17,6,,False
334,1097,,True,51.506767,"Northumberland Avenue, Strand",False,-0.123702,20,37,16,,False
335,2694,2010-10-22 14:01:00,True,51.486575,"Oval Way, Vauxhall",False,-0.117286,18,21,3,,False
336,2685,2010-10-25 13:18:00,True,51.494412,"South Kensington Station, South Kensington",False,-0.173881,3,15,12,,False
337,2691,2010-10-26 12:27:00,True,51.520994,"Howland Street, Fitzrovia",False,-0.139016,18,30,12,,False
338,1229,2010-11-18 11:31:00,True,51.516226,"High Holborn , Covent Garden",False,-0.124826,16,20,4,,False
339,2662,2010-11-05 09:56:00,True,51.497829,"Butler Place, Westminster",False,-0.13544,9,18,8,,False
340,2666,2010-11-05 11:56:00,True,51.496753,"Howick Place, Westminster",False,-0.138733,24,27,3,,False
341,2692,2010-12-09 13:50:00,True,51.503919,"Waterloo Station 2, Waterloo",False,-0.113426,48,55,6,,False
342,2686,2010-11-18 11:37:00,True,51.536264,"Royal College Street, Camden Town",False,-0.133952,27,57,29,,False
343,2665,2010-11-16 12:50:00,True,51.529121,"Lord's, St. John's Wood",False,-0.171185,14,24,10,,False
344,3507,2010-11-18 11:44:00,True,51.519656,"Alfred Place, Bloomsbury",False,-0.132339,9,41,32,,False
345,2690,2010-11-24 13:00:00,True,51.530344,"City Road, Angel",False,-0.100168,32,47,15,,False
346,1230,2010-11-25 12:08:00,True,51.510919,"Millennium Hotel, Mayfair",False,-0.151126,10,27,17,,False
347,2680,,True,51.517372,"Harrowby Street, Marylebone",False,-0.164207,11,16,5,,False
348,2681,2010-12-01 11:08:00,True,51.500241,"Harriet Street, Knightsbridge",False,-0.15934,7,25,18,,False
349,2670,2010-12-06 14:55:00,True,51.520205,"Paddington Green, Paddington",False,-0.174593,6,20,14,,False
350,2639,2010-12-07 09:07:00,True,51.49775,"King Edward Walk, Waterloo",False,-0.10988,19,22,3,,False
351,2649,2010-12-07 09:10:00,True,51.515208,"Sardinia Street, Holborn",False,-0.117863,12,24,12,,False
352,3499,2011-01-19 09:12:00,True,51.499806,"Prince Consort Road, Knightsbridge",False,-0.176415,7,18,11,,False
353,2696,2010-12-07 12:42:00,True,51.504027,"Waterloo Station 1, Waterloo",False,-0.113864,33,36,1,,False
354,10632,2010-12-08 10:57:00,True,51.501945,"Kensington Town Hall, Kensington",False,-0.194392,3,18,15,,False
355,2683,2011-01-10 12:03:00,True,51.491884,"Millbank Tower, Pimlico",False,-0.125674,16,24,8,,False
356,2648,2011-01-17 11:57:00,True,51.505354,"Waterloo Bridge, South Bank",False,-0.113656,10,15,5,,False
357,2677,2011-01-27 09:45:00,True,51.495592,"Natural History Museum, South Kensington",False,-0.179077,12,42,30,,False
358,2682,2011-01-27 09:48:00,True,51.514311,"Turquoise Island, Notting Hill",False,-0.200838,4,21,17,,False
359,3506,2011-01-27 10:50:00,True,51.506864,"Stanhope Gate, Mayfair",False,-0.150666,1,21,20,,False
360,2669,2011-01-28 08:36:00,True,51.51953,"Charlotte Street, Fitzrovia",False,-0.135777,6,14,7,,False
361,2678,2011-02-08 10:02:00,True,51.509351,"Farm Street, Mayfair",False,-0.147449,2,15,13,,False
362,2660,2011-02-02 12:20:00,True,51.513103,"Frith Street, Soho",False,-0.131213,17,18,1,,False
363,3505,2011-02-03 11:18:00,True,51.496481,"Marloes Road, Kensington",False,-0.192404,3,15,12,,False
364,3504,2011-02-03 11:29:00,True,51.513527,"Moor Street, Soho",False,-0.13011,13,16,3,,False
365,2703,2011-02-07 11:19:00,True,51.493699,"Fire Brigade Pier, Vauxhall",False,-0.121394,15,30,14,,False
366,1228,2011-02-08 16:23:00,True,51.510701,"Southampton Street, Strand",False,-0.121723,5,14,9,,False
367,10621,2011-02-10 14:26:00,True,51.51013,"Upper Grosvenor Street, Mayfair",False,-0.155757,14,18,4,,False
368,1223,2011-02-15 10:06:00,True,51.521776,"Buxton Street 1, Shoreditch",False,-0.068856,31,41,10,,False
369,1220,2011-02-17 16:05:00,True,51.499428,"Imperial College, Knightsbridge",False,-0.179702,5,21,16,,False
370,2699,2011-02-24 11:04:00,True,51.517334,"Snow Hill, Farringdon",False,-0.103604,4,15,11,,False
371,2698,,True,51.524826,"Aberdeen Place, St. John's Wood",False,-0.176268,4,18,14,,False
372,2695,2011-02-28 16:00:00,True,51.492462,"Cadogan Gardens, Chelsea",False,-0.159919,9,15,6,,False
373,2693,2011-03-02 14:12:00,True,51.51809,"Shouldham Street, Marylebone",False,-0.163609,14,16,2,,False
374,1227,2011-03-02 14:25:00,True,51.51348,"Devonshire Terrace, Bayswater",False,-0.17977,11,16,5,,False
375,10631,2011-03-02 14:34:00,True,51.502319,"Holland Park, Kensington",False,-0.200742,17,30,13,,False
376,2687,2011-03-08 11:15:00,True,51.522617,"Brick Lane Market, Shoreditch",False,-0.071653,6,24,18,,False
377,1225,2011-03-08 11:21:00,True,51.517703,"George Street, Marylebone",False,-0.154106,24,26,2,,False
378,2701,2011-03-08 13:55:00,True,51.528187,"Columbia Road, Shoreditch",False,-0.075375,5,24,18,,False
379,10625,2011-03-08 14:01:00,True,51.522892,"Penfold Street, Marylebone",False,-0.171681,2,15,13,,False
380,10630,2011-03-08 14:14:00,True,51.516892,"George Place Mews, Marylebone",False,-0.158249,6,16,10,,False
381,1110,2011-03-09 11:13:00,True,51.502042,"Palace Gate, Kensington Gardens",False,-0.1844,6,13,5,,False
382,1107,2011-03-09 11:15:00,True,51.494185,"Gloucester Road Station, South Kensington",False,-0.18267,9,15,6,,False
383,1129,,True,51.519943,"Paddington Green Police Station, Paddington",False,-0.170704,5,40,35,,False
384,10624,,True,51.493146,"Strata, Elephant & Castle",False,-0.099828,41,41,0,,False
385,1058,,True,51.519968,"Edgware Road Station, Marylebone",False,-0.169774,38,64,25,,False
386,10629,,True,51.493372,"Walworth Road, Elephant & Castle",False,-0.09968,33,33,0,,False
387,10628,2011-04-05 13:23:00,True,51.488105,"Cleaver Street, Kennington",False,-0.110121,15,17,2,,False
388,22160,2011-06-22 10:35:00,True,51.485821,"Chelsea Bridge, Pimlico",False,-0.149004,11,15,4,,False
389,22162,2011-06-28 11:53:00,True,51.504043,"Southwark Station 1, Southwark",False,-0.105312,31,37,6,,False
390,22163,2011-06-28 11:54:00,True,51.504044,"Southwark Station 2, Southwark",False,-0.104778,12,45,33,,False
391,22164,2011-07-05 11:04:00,True,51.494561,"Eaton Square (South), Belgravia",False,-0.153933,28,31,3,,False
392,22159,2011-12-22 10:52:00,True,51.490491,"Ebury Bridge, Pimlico",False,-0.149186,6,29,23,,False
393,22181,2011-07-07 09:47:00,True,51.533379,"Harrington Square 2, Camden Town",False,-0.139159,22,38,16,,False
394,22161,2011-07-12 10:42:00,True,51.493072,"Vincent Street, Pimlico",False,-0.129925,13,17,4,,False
395,22180,2011-07-15 11:28:00,True,51.51397,"Cheapside, Bank",False,-0.09294,6,43,36,,False
396,22179,2011-10-13 09:55:00,True,51.499917,"Exhibition Road, Knightsbridge",False,-0.174554,12,20,7,,False
397,22182,2011-12-22 10:33:00,True,51.48902,"South Parade, Chelsea",False,-0.17524,10,18,8,,False
398,22183,2011-12-08 14:37:00,True,51.534474,"Crinan Street, King's Cross",False,-0.122203,15,20,4,,False
399,22158,2011-10-24 10:32:00,True,51.496957,"Exhibition Road Museums, South Kensington",False,-0.173894,7,22,14,,False
400,22169,2011-12-08 16:26:00,True,51.524564,"Wren Street, Holborn",False,-0.116279,18,33,14,,False
401,22170,2011-12-08 12:07:00,True,51.488852,"Kennington Station, Kennington",False,-0.105593,19,23,4,,False
402,22171,2011-12-08 13:17:00,True,51.51824,"Red Lion Street, Holborn",False,-0.11655,6,36,30,,False
403,200056,2012-01-05 06:53:00,True,51.488124,"Vauxhall Walk, Vauxhall",False,-0.120903,19,27,7,,False
404,200053,2012-01-04 19:31:00,True,51.5338,"Killick Street, King's Cross",False,-0.118677,13,22,9,,False
405,200032,2012-01-04 20:16:00,True,51.483145,"Kennington Oval, Oval",False,-0.113134,29,33,4,,False
406,200039,2012-01-04 21:07:00,True,51.495656,"Sail Street, Vauxhall",False,-0.114605,13,24,11,,False
407,200035,2012-01-07 12:47:00,True,51.510101,"Walmer Road, Avondale",False,-0.211358,0,24,24,,False
408,200033,2012-01-07 13:10:00,True,51.515256,"Philpot Street, Whitechapel",False,-0.058641,15,30,15,,False
409,200047,2012-01-07 13:58:00,True,51.52568,"Bethnal Green Garden, Bethnal Green",False,-0.055312,4,24,20,,False
410,200003,2012-01-07 14:17:00,True,51.52388,"Cheshire Street, Bethnal Green",False,-0.065076,6,28,22,,False
411,200042,2012-01-07 15:08:00,True,51.528936,"York Hall, Bethnal Green",False,-0.055894,19,27,7,,False
412,200054,2012-01-07 15:10:00,True,51.493381,"Jubilee Crescent, Cubitt Town",False,-0.007542,8,54,45,,False
413,22165,2012-01-07 16:11:00,True,51.50623,"Fisherman's Walk West, Canary Wharf",False,-0.02296,7,36,29,,False
414,200020,2012-01-07 16:15:00,True,51.511088,"Shadwell Station, Shadwell",False,-0.057159,7,35,28,,False
415,200002,2012-01-09 10:34:00,True,51.515975,"Jubilee Street, Stepney",False,-0.053177,25,28,3,,False
416,200021,2012-01-02 10:50:00,True,51.504719,"Hermitage Court, Wapping",False,-0.063531,7,16,9,,False
417,200049,2012-01-09 11:39:00,True,51.505697,"St. Katharine's Way, Tower",False,-0.070542,15,24,9,,False
418,200045,2012-01-09 12:11:00,True,51.508447,"Garnet Street, Shadwell",False,-0.055167,16,24,8,,False
419,200046,2012-01-09 13:23:00,True,51.487679,"Napier Avenue, Millwall",False,-0.021582,5,20,14,,False
420,200031,2012-01-09 14:03:00,True,51.49447,"East Ferry Road, Cubitt Town",False,-0.014409,6,17,11,,False
421,200118,2012-01-10 12:13:00,True,51.538071,"Parkway, Camden Town",False,-0.144664,28,33,4,,False
422,200016,2012-01-10 13:48:00,True,51.542138,"Castlehaven Road, Camden Town",False,-0.145393,7,29,22,,False
423,200034,2012-01-11 15:13:00,True,51.504749,"Wapping Lane, Wapping",False,-0.057544,27,28,1,,False
424,200014,,True,51.535179,"Gunmakers Lane, Old Ford",False,-0.03338,3,17,14,,False
425,200123,2012-01-11 12:27:00,True,51.516196,"Burdett Road, Mile End",False,-0.029138,17,33,16,,False
426,200013,2012-01-11 14:54:00,True,51.516,"Aston Street, Stepney",False,-0.038775,17,26,9,,True
427,200105,2012-01-11 15:10:00,True,51.541603,"Bonny Street, Camden Town",False,-0.138853,31,45,14,,False
428,200093,,True,51.534776,"Thurtle Road, Haggerston",False,-0.071881,10,22,12,,False
429,200082,2012-01-11 18:03:00,True,51.51417,"St. Mary & St. Michael Church, Stepney",False,-0.052099,5,25,20,,False
430,200152,2012-04-05 09:08:00,True,51.53558,"Pitfield Street North,Hoxton",False,-0.08249,20,28,8,,False
431,200158,2012-01-12 09:20:00,True,51.534464,"Whiston Road, Haggerston",False,-0.076341,1,21,20,,False
432,200168,2012-01-12 13:14:00,True,51.523538,"Southern Grove, Bow",False,-0.030556,10,17,7,,False
433,200150,2012-01-12 13:42:00,True,51.521564,"Cantrell Road, Bow",False,-0.022694,20,24,4,,False
434,22178,2012-01-12 15:11:00,True,51.513757,"Lindfield Street, Poplar",False,-0.020467,13,44,30,,False
435,200174,2012-01-17 08:57:00,True,51.530535,"Mostyn Grove, Bow",False,-0.025492,5,46,41,,False
436,200006,2012-01-17 09:01:00,True,51.533283,"Hewison Street, Old Ford",False,-0.028155,3,19,16,,False
437,200019,2012-01-17 09:06:00,True,51.529452,"Malmesbury Road, Bow",False,-0.027616,13,21,8,,False
438,22167,2012-01-17 16:09:00,True,51.496137,"Millharbour, Millwall",False,-0.019355,8,19,11,,False
439,200155,2012-01-17 17:56:00,True,51.498125,"Castalia Square, Cubitt Town",False,-0.011457,27,39,12,,False
440,200004,2012-01-17 18:38:00,True,51.499041,"Lightermans Road, Millwall",False,-0.020157,11,57,46,,False
441,200009,2012-01-19 08:35:00,True,51.489096,"Stebondale Street, Cubitt Town",False,-0.009205,28,29,0,,False
442,200018,2012-01-19 09:03:00,True,51.49109,"Spindrift Avenue, Millwall",False,-0.018716,29,36,6,,False
443,200012,2012-01-19 09:33:00,True,51.521889,"Stepney Green Station, Stepney",False,-0.04667,16,21,3,,False
444,200156,2012-01-19 09:44:00,True,51.527152,"Pott Street, Bethnal Green",False,-0.058005,20,20,0,,False
445,200115,2012-01-19 12:17:00,True,51.512871,"Flamborough Street, Limehouse",False,-0.038986,24,25,1,,False
446,200022,2012-01-19 18:08:00,True,51.487129,"Saunders Ness Road, Cubitt Town",False,-0.009001,32,35,3,,False
447,200052,2012-01-19 18:12:00,True,51.509843,"Thornfield House, Poplar",False,-0.02377,22,26,4,,False
448,22166,2012-01-20 19:38:00,True,51.51328,"Albert Gardens, Stepney",False,-0.047784,21,33,12,,False
449,22172,2012-01-23 17:29:00,True,51.528828,"Bromley High Street, Bow",False,-0.013258,17,24,7,,False
450,22173,2012-01-22 18:04:00,True,51.531127,"Old Ford Road, Bethnal Green",False,-0.048017,16,24,8,,False
451,22174,2012-01-23 17:11:00,True,51.525645,"Granby Street, Shoreditch",False,-0.069543,22,37,15,,False
452,22175,2012-01-30 15:21:00,True,51.511811,"Canton Street, Poplar",False,-0.025626,9,23,14,,False
453,22176,2012-01-22 17:56:00,True,51.506946,"Reardon Street, Wapping",False,-0.058681,14,22,8,,False
454,22177,2012-01-20 19:32:00,True,51.513074,"Christian Street, Whitechapel",False,-0.064094,28,34,5,,False
455,200090,,True,51.508622,"Pennington Street, Wapping",False,-0.065006,19,45,26,,False
456,200249,2012-01-22 18:17:00,True,51.522507,"Queen Mary's, Mile End",False,-0.041378,37,45,5,,False
457,200230,2012-01-22 18:22:00,True,51.524677,"The Green Bridge, Mile End",False,-0.03562,11,63,52,,False
458,200233,2012-01-24 19:27:00,True,51.50196,"South Quay East, Canary Wharf",False,-0.016251,18,36,18,,False
459,200252,2012-01-23 17:41:00,True,51.528169,"Bow Church Station, Bow",False,-0.018703,10,39,28,,False
460,200255,2012-01-24 10:27:00,True,51.52512,"Devons Road, Bow",False,-0.015578,9,39,29,,False
461,200242,2012-01-24 09:47:00,True,51.526177,"Merchant Street, Bow",False,-0.027467,6,27,21,,False
462,200251,2012-01-24 09:51:00,True,51.527058,"Bow Road Station, Bow",False,-0.025296,28,42,14,,False
463,200011,2012-01-24 12:26:00,True,51.519265,"Furze Green, Bow",False,-0.021345,10,36,24,,False
464,200148,2012-01-24 18:34:00,True,51.519806,"Ansell House, Stepney",False,-0.055731,20,41,20,,False
465,200073,2012-01-24 18:37:00,True,51.522561,"Cephas Street, Bethnal Green",False,-0.054883,13,24,9,,False
466,200250,2012-01-25 12:02:00,True,51.520893,"Cleveland Way, Stepney",False,-0.051394,35,36,0,,False
467,200243,2012-01-30 15:37:00,True,51.496454,"St. John's Park, Cubitt Town",False,-0.009506,2,30,26,,False
468,200038,2012-01-30 15:31:00,True,51.520398,"Ackroyd Drive, Bow",False,-0.026768,16,29,12,,False
469,200036,2012-01-30 15:51:00,True,51.517475,"Bell Lane, Liverpool Street",False,-0.075855,6,23,17,,False
470,200131,2012-01-30 15:47:00,True,51.528692,"Clarkson Street, Bethnal Green",False,-0.059091,14,31,17,,False
471,200157,2012-01-30 15:43:00,True,51.519362,"Fournier Street, Whitechapel",False,-0.074431,14,18,3,,False
472,200253,2012-01-30 15:42:00,True,51.517842,"Fore Street, Guildhall",False,-0.090075,3,19,16,,False
473,200238,,True,51.509303,"Westferry DLR, Limehouse",False,-0.025996,39,41,2,,False
474,200256,2012-01-30 15:39:00,True,51.511066,"Sutton Street, Shadwell",False,-0.053558,30,33,2,,False
475,200083,2012-02-01 16:10:00,True,51.532091,"Pritchard's Road, Bethnal Green",False,-0.06142,13,30,17,,False
476,200162,,True,51.514222,"Watney Market, Stepney",False,-0.055656,14,51,37,,False
477,200008,2012-02-02 16:52:00,True,51.516204,"Portman Square, Marylebone",False,-0.155525,7,17,9,,False
478,200080,,True,51.500088,"Russell Gardens, Olympia",False,-0.211316,2,24,22,,False
479,200089,2012-02-02 17:07:00,True,51.5112,"Chrisp Street Market, Poplar",False,-0.014438,17,18,1,,False
480,200027,2012-01-17 09:01:00,True,51.532513,"Ford Road, Old Ford",False,-0.033085,7,17,10,,False
481,200041,,True,51.528224,"Antill Road, Mile End",False,-0.037471,23,30,7,,False
482,200254,,True,51.518811,"Teviot Street, Poplar",False,-0.011662,13,33,20,,False
483,200234,,True,51.526041,"Bancroft Road, Bethnal Green",False,-0.047218,10,21,11,,False
484,200030,,True,51.534137,"Driffield Road, Old Ford",False,-0.037366,8,19,10,,False
485,200161,,True,51.525941,"Clinton Road, Mile End",False,-0.036017,11,36,25,,False
486,200160,,True,51.51549,"Langdon Park, Poplar",False,-0.013475,23,24,1,,False
487,200017,2012-02-06 07:58:00,True,51.511654,"Lancaster Gate , Bayswater",False,-0.179668,21,38,17,,False
488,200143,,True,51.503143,"Lancaster Drive, Blackwall",False,-0.008428,3,27,23,,False
489,200154,2012-02-09 08:48:00,True,51.503802,"Hansard Mews, Holland Park",False,-0.215808,5,20,15,,False
